,User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
4550,6242,0679724362,6,The Road from Coorain,Jill Ker Conway,1990,Vintage Books USA
4551,6242,0684850273,5,The FALL OF A SPARROW: A NOVEL,Robert Hellenga,1999,Scribner
4552,6242,0312150601,5,Behind the Scenes at the Museum : A Novel,Kate Atkinson,1999,Picador
4553,6242,0767903382,7,Tender at the Bone: Growing Up at the Table,Ruth Reichl,1999,Broadway Books
4554,6242,0684852225,6,Close Range : Wyoming Stories,Annie Proulx,2000,Scribner
4555,6242,1573229326,6,How to Be Good,Nick Hornby,2002,Riverhead Books
4556,6242,006000438X,6,The Death of Vishnu: A Novel,Manil Suri,2002,Perennial
4557,6242,0312099436,5,Women of the Silk : A Novel,Gail Tsukiyama,1993,St. Martin's Griffin
4558,6242,0140277439,6,Home From the Vinyl Cafe,Stuart Mclean,0,Penguin Putnam~trade
4559,6242,0684195488,7,Accordion Crimes,E. Annie Proulx,1996,Scribner
4560,26206,0060995106,6,Free Speech for Me--But Not for Thee: How the American Left and Right Relentlessly Censor Each Other,Nat Hentoff,1993,Harpercollins
4561,74372,0965941507,8,Seductive Illusions,Larry Wonderling Ph.D.,1997,Cape Foundation Publications
4562,119749,0439321808,8,Lord Licorice: A Picture Clue Story (My First Games Reader),Jackie Glassman,2001,Blue Sky Press (AZ)
4563,119749,0375811729,9,Cassie's Runaway Kite (Jellybean Books),Margaret Snyder,2001,Random House Children's Books
4564,119749,0307748022,6,Hurry! Hurry! (Golden Sight 'n' Sound Book),Pat Relf,1992,Random House Childrens Books
4565,119749,0717287017,5,Dumbo,Walt Disney,1996,Walt Disney
4566,119749,0736412387,9,"M Is for Monster (Monsters, Inc.)",Mike Wazowski,2001,RH/Disney
4567,51992,0679421343,7,Dinner With Persephone,Patricia Storace,1996,Pantheon Books
4568,51992,1570362777,7,Level 4: Virus Hunters of the Cdc,Joseph McCormick,1996,Turner Pub
4569,51992,0060934808,10,Dreamland : A Novel,Kevin Baker,2002,Perennial
4570,51992,037541214X,10,The Yokota Officers Club,SARAH BIRD,2001,Knopf
4571,51992,0312195516,8,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
4572,51992,0385479565,10,The Hot Zone,Richard Preston,1995,Anchor
4573,51992,0316569321,9,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
4574,51992,0786867175,8,Leap of Faith : Memoirs of an Unexpected Life,Queen Noor,2003,Miramax
4575,35191,0698109597,8,Ghost Story,Peter Straub,1979,Putnam Pub Group
4576,47377,0002243962,6,Girlfriend In a Coma,Douglas Coupland,0,Harper Collins Publishers
4577,94985,0399103422,7,The Godfather,Mario Puzo,1969,Putnam Publishing Group
4578,94985,0446355569,8,The City of Joy,Dominique Lapierre,1990,Warner Books
4579,94985,0375432302,9,The Da Vinci Code (Random House Large Print),DAN BROWN,2003,Random House Large Print
4580,217740,0399103422,5,The Godfather,Mario Puzo,1969,Putnam Publishing Group
4581,217740,0062511408,9,El Alquimista: Una Fabula Para Seguir Tus Suenos,Paulo Coelho,1994,Rayo
4582,217740,999058284X,7,Filomeno a Mi Pesar,Torrente,1990,Lectorum Pubns (J)
4583,217740,0060930128,8,La Quinta Montana,Paulo Coelho,1999,Rayo
4584,217740,014028009X,7,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books
4585,217740,0060977493,4,The God of Small Things,Arundhati Roy,1998,Perennial
4586,217740,0671002481,5,The First Wives Club Movie Tie In,Olivia Goldsmith,1996,Pocket
4587,217740,0385315309,5,Five Days in Paris,DANIELLE STEEL,1995,Delacorte Press
4588,217740,0385721234,7,Como Agua Para Chocolate/Like Water for Chocolate,Laura Esquivel,2001,Anchor Books/Doubleday
4589,217740,0440217512,6,Wings,Danielle Steel,1995,Dell
4590,217740,0060557257,7,Sushi for Beginners,Marian Keyes,2004,HarperTorch
4591,238932,0786860766,8,Voodoo River,Robert Crais,1995,Hyperion Books
4592,291,0972044205,9,The Breach,Brian Kaufman,2002,Last Knight Pub Co
4593,240219,0375725997,8,Mary Reilly (Vintage Contemporaries),VALERIE MARTIN,2001,Vintage
4594,240219,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
4595,240219,042518403X,9,A Murderous Yarn (Needlecraft Mysteries),Monica Ferris,2002,Berkley Publishing Group
4596,240219,0425187144,8,"Hanging by a Thread (Ferris, Monica. Needlecraft Mysteries.)",Monica Ferris,2003,Prime Crime
4597,240219,0553578308,8,Tough Cookie,Diane Mott Davidson,2001,Bantam Books
4598,240219,0312287364,9,Feeling Sorry for Celia : A Novel,Jaclyn Moriarty,2002,St. Martin's Griffin
4599,26254,0684810166,5,WORLD ACCESS : The Handbook for Citizens of the Earth,Kathryn Petras,1996,Fireside
4600,174304,067346489X,6,Theatre: Choice in Action,Arden Fingerhut,1995,Addison-Wesley
4601,174304,0064430170,10,Goodnight Moon,Margaret Wise Brown,1977,HarperTrophy
4602,174304,013327974X,5,"!Trato hecho!: Spanish for Real Life, Combined Edition",John T. McMinn,1995,Prentice Hall
4603,174304,0385504209,9,The Da Vinci Code,Dan Brown,2003,Doubleday
4604,174304,0345310020,10,Chronicle of a Death Foretold,GABRIEL GARCIA MARQUEZ,1984,Ballantine Books
4605,174304,0553280414,9,A Separate Peace,John Knowles,1985,Bantam Books
4606,174304,038542017X,8,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",LAURA ESQUIVEL,1995,Anchor
4607,174304,0553573616,8,My Point...And I Do Have One,ELLEN DEGENERES,1996,Bantam
4608,174304,076791404X,10,She's Not There : A Life in Two Genders,JENNIFER FINNEY BOYLAN,2003,Broadway
4609,174304,0842332359,7,Glorious Appearing: The End of Days (Left Behind #12),Tim F. Lahaye,2004,Tyndale House Publishers
4610,174304,0060973617,7,Up the Down Staircase,Bel Kaufman,1991,Perennial
4611,174304,0440495962,9,The Witch of Blackbird Pond (Yearling Newbery),ELIZABETH GEORGE SPEARE,1987,Yearling
4612,174304,1558743316,8,A 2nd Helping of Chicken Soup for the Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1994,Health Communications
4613,174304,0671028006,5,Misty (Wildflowers),V.C. Andrews,1999,Pocket
4614,174304,0451523733,9,Adventures of Huckleberry Finn,Mark Twain,1959,New Amer Library Classics
4615,174304,0140390464,9,The Adventures of Huckleberry Finn (Penguin Classics),Mark Twain,1986,Penguin Books
4616,174304,0064400034,10,Farmer Boy (Little House),Laura Ingalls Wilder,1953,HarperTrophy
4617,174304,0440404193,9,"Are You There God?  It's Me, Margaret",JUDY BLUME,1971,Yearling
4618,174304,0874869870,8,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999,Plough Publishing House
4619,174304,0553210793,8,The Adventures of Huckleberry Finn (Bantam Classics),MARK TWAIN,1981,Bantam
4620,174304,0671534726,5,Heart Song (Logan),V.C. Andrews,1997,Pocket
4621,174304,0385498411,5,Woman: An Intimate Geography,Natalie Angier,2000,Anchor
4622,185402,0892814241,7,"Earth Magic: A Wisewoman's Guide to Herbal, Astrological and Other Folk Wisdom",Claire Nahmad,1993,Destiny Books
4623,235805,0330418165,5,Lovers and Gamblers / Love Killers,Jackie Collins,2002,Pan Macmillan
4624,23902,0679751343,7,Angels &amp; Insects : Two Novellas,A.S. BYATT,1994,Vintage
4625,23902,0004704754,10,Complete Works of William Shakespeare,William Shakespeare,1994,Collins
4626,23902,0396078346,6,Evita: The woman with the whip,Mary Main,1980,"Dodd, Mead"
4627,23902,0723200602,7,The Observer's Book of Birds' Eggs (Warne Observers),Illustrated by H.D. Swain Compiled by G.Evans,1985,Penguin Books Ltd
4628,23902,0452276772,8,Kinflicks,Lisa Alther,1996,Penguin USA
4629,23902,0140077154,9,Money,Martin Amis,1986,Penguin Books Ltd
4630,23902,0060170085,6,Death in a Strange Country,Donna Leon,1993,HarperCollins Publishers
4631,23902,0814806783,7,The Chinese cuisine I love,Jules Jerome Bond,1977,Leon Amiel
4632,23902,0747403511,7,"Richard Burton, My Brother",Graham Jenkins,1988,Time Warner Books UK
4633,23902,0393087247,8,Enterprising Women,Caroline Bird,1976,W W Norton &amp; Co Inc
4634,23902,0156132672,9,The Blue Room (Harvest/HBJ Book),Georges Simenon,1985,Harcourt
4635,23902,039731681X,5,A Picture Guide to Chess,Paul Langfield,1977,Harpercollins Juvenile Books
4636,23902,0679730346,9,London Fields (Vintage International),MARTIN AMIS,1991,Vintage
4637,23902,0001048082,8,Made in America,Bill Bryson,1995,HarperCollins Publishers
4638,23902,0130582158,7,Baedeker Prague,SONS,1987,John Wiley &amp; Sons Inc
4639,23902,0316332976,10,Careless Love : The Unmaking of Elvis Presley,Peter Guralnick,2000,Back Bay Books
4640,23902,0330299301,9,Staring At the Sun,Julian Barnes,0,Pan Books Ltd
4641,23902,0394487265,10,Alistair Cooke's America,Alistair Cooke,1973,Random House Trade
4642,23902,0743219570,6,Cover Her Face,P.D. James,2001,Touchstone
4643,23902,0806514264,7,The 100 Best Films of the Century,Barry Norman,1993,Carol Publishing Corporation
4644,23902,1859781373,4,"The International Freight Guide: The Handbook for Exporters, Importers",British International Freight,1997,Informa Pub
4645,23902,0330287656,8,Wilt On High,Tom Sharpe,0,Pan Books Ltd
4646,23902,0749000309,8,Those Without Shadows,Francoise Sagan,1989,Allison &amp; Busby Ltd
4647,23902,1585671827,7,Shardik,Richard Adams,2002,Overlook Press
4648,23902,0812966988,7,Butterfield 8 (Modern Library Classics),John O'Hara,2003,Modern Library
4649,23902,0743453255,5,Forrest Gump,Winston Groom,2002,Washington Square Press
4650,23902,0486280306,10,"Mowgli Stories from \the Jungle Book\"" (Dover Children's Thrift Classics)""",Rudyard Kipling,1994,Dover Publications
4651,23902,0425143198,6,A Man Lay Dead,Ngaio Marsh,1993,Berkley Pub Group
4652,23902,0517131633,10,James Dean,Hyams,1994,Random House Inc
4653,23902,0340672250,7,"Goodbye, Johnny Thunders",Tania Kindersley,1996,Trafalgar Square
4654,23902,0520220935,5,An Encyclopedia of the Wines and Domaines of France,Clive Coates,2001,University of California Press
4655,23902,0140039643,8,Fairytale of New York,J P Donleavy,0,Penguin Putnam~trade
4656,23902,0679745580,10,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage
4657,23902,0451183665,8,A Case of Need,Michael Crichton,1994,Signet Book
4658,23902,0684803356,7,For Whom the Bell Tolls,Ernest Hemingway,1995,Scribner
4659,23902,014028009X,9,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books
4660,23902,0440215285,8,Killing Orders,Sara Paretsky,1993,Dell
4661,23902,0140276904,6,Jemima J,Jane Green,0,Penguin Putnam~trade
4662,23902,0330334026,9,Mad Cows,Kathy Lette,1997,Pan Books - Macmillan UK
4663,23902,1857027051,9,Larrys Party,Carol Shields,0,Fourth Estate
4664,23902,044021145X,5,The Firm,John Grisham,1992,Bantam Dell Publishing Group
4665,23902,044023722X,6,A Painted House,John Grisham,2001,Dell Publishing Company
4666,23902,0399141146,10,The Hundred Secret Senses,Amy Tan,1995,Putnam Pub Group
4667,23902,039480001X,7,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers
4668,23902,0140043519,8,Junky,William Burroughs,1985,Penguin Books
4669,23902,0140279288,5,Thirty-nothing,Lisa Jewell,2004,Penguin Books Ltd
4670,23902,0413588106,6,Growing Pains of Adrian Mole,Sue Townsend,0,Methuen Publishing Ltd
4671,23902,0451527097,9,One Day in the Life of Ivan Denisovich (Signet Classics (Paperback)),Alexander Solzhenitsyn,1998,Signet Book
4672,23902,0446364495,8,The Bridges of Madison County,Robert James Waller,1995,Warner Books
4673,23902,0142001430,8,Year of Wonders,Geraldine Brooks,2002,Penguin Books
4674,23902,0345424719,10,A Widow for One Year,JOHN IRVING,1999,Ballantine Books
4675,23902,0743422910,5,The Constant Gardener,John le Carre,2001,Pocket
4676,23902,0060964049,10,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial
4677,23902,0140177396,7,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,1993,Penguin Books
4678,23902,0140431357,10,Tess of the D'Urbervilles (Penguin Classics),Thomas Hardy,1978,Penguin Books
4679,23902,0142000663,8,The Grapes of Wrath: John Steinbeck Centennial Edition (1902-2002),John Steinbeck,2002,Penguin Books
4680,23902,0380820889,8,Blindsighted,Karin Slaughter,2002,HarperTorch
4681,23902,0330330276,8,English Patient,Michael Ondaatje,0,Pan Books Ltd
4682,23902,0141007338,9,About a Boy,Nick Hornby,2002,Penguin Books Ltd
4683,7551,0679986375,9,Stargirl,JERRY SPINELLI,2000,Knopf Books for Young Readers
4684,33943,2070426831,7,"Dirk Gentle, dÃ?Â©tective holistique, tome 2 : Beau comme un aÃ?Â©roport",Douglas Adams,2003,Gallimard
4685,33943,2070382273,8,Septentrion,Louis Calaferte,1990,Gallimard
4686,33943,2290038164,8,Forest Gump,Winston Groom,1999,J'ai lu
4687,212334,1401063217,7,A Secretary's Nightmare,Chris Lions,2002,Xlibris Corporation
4688,36554,0872860760,7,City Lights anthology,Lawrence Ferlinghetti,1974,City Lights Books
4689,36554,0806511729,10,Tales of Beatnik Glory/2 Volumes in 1,Ed Sanders,1990,Citadel Press
4690,8019,0345316576,8,Who Needs Enemies?,Alan Dean Foster,1984,Del Rey Books
4691,8019,0671876570,8,The Ship Who Won,Anne McCaffrey,1995,Baen
4692,8019,0671726528,9,Kon-Tiki: Across the Pacific by Raft,Thor Heyerdahl,1990,Pocket
4693,83671,0759229945,10,Paingod and Other Delusions,Harlan Ellison,1999,eReads.com
4694,83671,0312940270,10,The Beast That Shouted Love at the Heart of the World,Harlan Ellison,1984,St Martins Pr
4695,83671,0345404319,9,Taltos: Lives of the Mayfair Witches,Anne Rice,1996,Ballantine Books
4696,83671,0441003745,9,Bloody Bones (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,ACE Charter
4697,83671,0060928336,10,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial
4698,83671,034538475X,7,The Tale of the Body Thief (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
4699,83671,0345334531,10,Feast of All Saints,Anne Rice,1986,Ballantine Books
4700,6366,8472236994,3,Los Novios Bulgaros/the Bulgarian Boyfriends (ColecciÃ³n Andanzas),Eduardo Mendicutti,1993,Tusquets
4701,6366,1841721522,7,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001,Ryland Peters &amp; Small Ltd
4702,6366,0613282728,10,Adivina Cuanto Te Quiero/Guess How Much I Love You,Sam McBratney,2000,Sagebrush Bound
4703,6366,1853262390,10,Orlando: A Biography,Virginia Woolf,1999,Lb May &amp; Assoc Inc
4704,222023,042519065X,6,Wings of Fire,Dale Brown,2003,Berkley Publishing Group
4705,21922,0896584526,2,Last Standing Woman (History &amp; Heritage),Winona LaDuke,1999,Voyageur Press (MN)
4706,230030,0316781460,8,Live from New York: An Uncensored History of Saturday Night Live,Tom Shales,2002,"Little, Brown"
4707,230030,0806511532,9,The Short Happy Life of the Brown Oxford: And Other Classic Stories (Collected Stories of Philip K. Dick),Philip K. Dick,1990,Citadel Press
4708,174848,0671441035,9,Heritage: Civilization and the Jews,Abba Solomon Eban,1984,Summit Books
4709,174848,067972477X,6,"I, Claudius : From the Autobiography of Tiberius Claudius, Born 10 B.C., Murdered and Deified A.D. 54 (Vintage International)",Robert Graves,1989,Vintage Books USA
4710,174848,0385293119,7,Emergence: The Rebirth of the Sacred,David Spangler,1989,Dell Publishing Company
4711,174848,0062512455,6,"Nostradamus: A Novel by Knut Boeser, Based on His Screenplay",Knut Boeser,1994,HarperSanFrancisco
4712,187574,0812540360,7,Retribution : A Lew Fonesca Novel (Lew Fonesca),Stuart M. Kaminsky,2002,Forge Books
4713,70796,844507119X,8,Fahrenheit 451 - T.D. -,Ray Bradbury,1997,Minotauro
4714,20201,0935696016,5,"Player's Handbook (Advanced Dungeons &amp; Dragons, 1st edition revised)",Gary Gygax,1978,Distributed in the U.S. by Random House
4715,20201,0671456318,5,Craven House horrors (Plot your own horror stories),Hilary H Milton,1982,Wanderer Books
4716,20201,1560761091,5,"Arms and Equipment Guide (Advanced Dungeons&amp;Dragons, Dungeon Master's Guide, Rules Supplement/Dmgr3 Accessory 2123)",Anne Brown,1991,TSR
4717,1083,043909013X,9,Kerosene,Chris Wooding,2002,Push
4718,1083,0451526503,6,Adventures of Huckleberry Finn (Signet Classics (Paperback)),Mark Twain,1997,Signet Book
4719,107921,076450293X,5,Push Technology for Dummies,Bud E. Smith,1997,For Dummies
4720,107921,0670816663,5,The Backyard book: Ideas and resources for outdoor living,William P Steele,1988,Viking
4721,107921,1576600734,5,Clicking Through: A Survival Guide for Bringing Your Company Online,Jonathan I. Ezor,1999,Bloomberg Press
4722,132603,2842612590,8,Titanic et autres contes juifs de bosnie,Ivo Andric,2001,Serpent Ã?Â  plumes
4723,215421,0142400653,7,More Adventures of the Great Brain (Great Brain),John D. Fitzgerald,2004,Puffin Books
4724,266056,0706405935,8,The love of Chinese cooking,Kenneth H. C Lo,1977,Octopus Books
4725,266056,0446607568,8,The Red Zone,Tim Green,1999,Warner Books
4726,266056,038531843X,7,What Your Second Grader Needs to Know: Fundamentals of a Good Second Grade Education (The Core Knowledge Series),E. D. Hirsch,1999,Delta
4727,266056,0070212570,8,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill
4728,266056,0345391055,8,Disclosure,Michael Crichton,1994,Ballantine Books
4729,266056,0786880007,6,Simplify Your Life : 100 Ways to Slow Down and Enjoy the Things That Really Matter,Elaine St. James,1994,Hyperion
4730,266056,0446516538,8,Slow Waltz in Cedar Bend,Robert James Waller,1993,Warner Books
4731,266056,0452282152,9,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
4732,266056,0060083298,8,The Dominant Blonde,Alisa Kwitney,2002,Avon Trade
4733,266056,0515132187,8,The Villa,Nora Roberts,2002,Jove Books
4734,266056,044900371X,8,The Orchid Thief (Ballantine Reader's Circle),Susan Orlean,2000,Ballantine Books
4735,266056,0842329285,8,The Indwelling: The Beast Takes Possession (Left Behind #7),Tim Lahaye,2000,Tyndale House Publishers
4736,164581,0345392876,10,Garfield Dishes It Out (Garfield (Numbered Paperback)),Jim Davis,1995,Ballantine Books
4737,164581,0714525804,8,The Voices of Marrakesh : A Record of a Visit,Elias Canetti,2002,Consortium
4738,255661,0425163148,6,The Wishbones,Tom Perrotta,1998,Berkley Publishing Group
4739,168047,0534507700,10,"Gendered Lives: Communication, Gender, and Culture",Julia T. Wood,1996,Wadsworth Pub Co
4740,168047,0399217258,9,Hansel and Gretel,Rika Lesser,1989,Putnam Publishing Group
4741,168047,0380012774,9,The Importance of Being Earnest,Oscar Wilde,1976,Avon
4742,168047,051756288X,10,Christina Rossetti (The Great English Poets),Peter Porter,1986,Clarkson N Potter Publishers
4743,168047,0867095008,10,"Reading Reminders : Tools, Tips, and Techniques",Jim Burke,2000,Boynton/Cook
4744,168047,0151000611,10,Warrior Marks: Female Genital Mutilation and the Sexual Blinding of Women,Alice Walker,1993,Harcourt
4745,168047,055327838X,10,The Night Thoreau Spent in Jail,Jerome Lawrence,1983,Bantam Books
4746,168047,0446310786,10,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
